File,Heuristic,Result,Execution Time
src/inputs/sat/aim-100-6_0-yes1-4.cnf,custom,SAT,2.642
src/inputs/sat/aim-200-2_0-yes1-3.cnf,custom,TIMEOUT,--
src/inputs/sat/ii16e1.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-200-1_6-yes1-1.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-200-2_0-yes1-2.cnf,custom,TIMEOUT,--
src/inputs/sat/par8-2.cnf,custom,SAT,0.446
src/inputs/sat/par8-2-c.cnf,custom,SAT,0.309
src/inputs/sat/ii32e4.cnf,custom,SAT,29.81
src/inputs/sat/ii32e5.cnf,custom,SAT,25.788
src/inputs/sat/ii32d2.cnf,custom,SAT,10.603
src/inputs/sat/par16-3.cnf,custom,TIMEOUT,--
src/inputs/sat/ii8a4.cnf,custom,SAT,0.561
src/inputs/sat/ii16d1.cnf,custom,TIMEOUT,--
src/inputs/sat/par8-1.cnf,custom,SAT,0.312
src/inputs/sat/aim-200-1_6-yes1-4.cnf,custom,TIMEOUT,--
src/inputs/sat/par8-5-c.cnf,custom,SAT,0.505
src/inputs/sat/ii32c1.cnf,custom,SAT,0.595
src/inputs/sat/ii32d1.cnf,custom,TIMEOUT,--
src/inputs/sat/par16-2.cnf,custom,TIMEOUT,--
src/inputs/sat/ii32d3.cnf,custom,TIMEOUT,--
src/inputs/sat/ii16d2.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-2.cnf,custom,SAT,16.448
src/inputs/sat/ii32c2.cnf,custom,SAT,0.566
src/inputs/sat/uf50-018.cnf,custom,SAT,0.527
src/inputs/sat/aim-200-2_0-yes1-4.cnf,custom,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-3.cnf,custom,SAT,57.389
src/inputs/sat/aim-50-1_6-yes1-1.cnf,custom,SAT,54.459
src/inputs/sat/uf50-019.cnf,custom,SAT,0.635
src/inputs/sat/par16-1.cnf,custom,TIMEOUT,--
src/inputs/sat/ii32c3.cnf,custom,SAT,3.940
src/inputs/sat/ii16c1.cnf,custom,TIMEOUT,--
src/inputs/sat/ii32b4.cnf,custom,TIMEOUT,--
src/inputs/sat/par8-3-c.cnf,custom,SAT,0.293
src/inputs/sat/ii32b3.cnf,custom,SAT,6.460
src/inputs/sat/ii32b2.cnf,custom,SAT,7.271
src/inputs/sat/aim-100-3_4-yes1-4.cnf,custom,TIMEOUT,--
