File,Heuristic,Result,Execution Time
src/inputs/sat/ii8d1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-017.cnf,Jeroslaw-Wang,SAT,0.252
src/inputs/sat/ssa7552-159.cnf,Jeroslaw-Wang,UNSAT,0.244
src/inputs/sat/ssa7552-158.cnf,Jeroslaw-Wang,UNSAT,0.256
src/inputs/sat/uf50-016.cnf,Jeroslaw-Wang,SAT,0.215
src/inputs/sat/ii8d2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/par16-1-c.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ssa7552-038.cnf,Jeroslaw-Wang,UNSAT,0.238
src/inputs/sat/aim-200-2_0-yes1-2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ii8c1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-200-6_0-yes1-1.cnf,Jeroslaw-Wang,SAT,3.96
src/inputs/sat/aim-100-1_6-yes1-1.cnf,Jeroslaw-Wang,SAT,0.364
src/inputs/sat/uf50-01.cnf,Jeroslaw-Wang,SAT,0.323
src/inputs/sat/ii8b4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-200-3_4-yes1-3.cnf,Jeroslaw-Wang,SAT,20.490
src/inputs/sat/par16-4-c.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/ii8c2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-200-1_6-yes1-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-03.cnf,Jeroslaw-Wang,SAT,0.339
src/inputs/sat/aim-200-6_0-yes1-2.cnf,Jeroslaw-Wang,SAT,1.660
src/inputs/sat/aim-50-3_4-yes1-4.cnf,Jeroslaw-Wang,SAT,0.270
src/inputs/sat/aim-200-2_0-yes1-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-02.cnf,Jeroslaw-Wang,SAT,0.336
src/inputs/sat/aim-200-6_0-yes1-3.cnf,Jeroslaw-Wang,SAT,1.359
src/inputs/sat/aim-200-3_4-yes1-1.cnf,Jeroslaw-Wang,SAT,44.428
src/inputs/sat/ii8b3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-06.cnf,Jeroslaw-Wang,UNSAT,0.280
src/inputs/sat/aim-50-3_4-yes1-1.cnf,Jeroslaw-Wang,SAT,0.285
src/inputs/sat/uf50-07.cnf,Jeroslaw-Wang,SAT,0.313
src/inputs/sat/ii8b2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-200-6_0-yes1-4.cnf,Jeroslaw-Wang,SAT,2.459
src/inputs/sat/uf50-05.cnf,Jeroslaw-Wang,SAT,0.280
src/inputs/sat/par16-2-c.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-50-3_4-yes1-2.cnf,Jeroslaw-Wang,SAT,0.317
src/inputs/sat/aim-50-3_4-yes1-3.cnf,Jeroslaw-Wang,SAT,0.331
src/inputs/sat/aim-100-2_0-yes1-2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/uf50-04.cnf,Jeroslaw-Wang,SAT,0.341
src/inputs/sat/ii8b1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-3.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-2.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-1.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-4.cnf,Jeroslaw-Wang,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-4.cnf,Jeroslaw-Wang,TIMEOUT,--
