File,Heuristic,Result,Execution Time
src/inputs/sat/par8-4-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16e1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-1_6-yes1-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-2_0-yes1-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii8a2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par8-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-6_0-yes1-4.cnf,DLCS,SAT,0.949
src/inputs/sat/par16-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32e4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16d1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-2_0-yes1-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32d1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32e5.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par16-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par8-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par8-2-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32d3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16d2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32d2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-1_6-yes1-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii8a4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par16-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par8-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-3.cnf,DLCS,SAT,4.675
src/inputs/sat/par8-5-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32c1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16c1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-1_6-yes1-1.cnf,DLCS,SAT,1.773
src/inputs/sat/ii32b4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-2.cnf,DLCS,SAT,5.252
src/inputs/sat/ii32c2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-2_0-yes1-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-018.cnf,DLCS,SAT,0.219
src/inputs/sat/aim-50-1_6-yes1-3.cnf,DLCS,SAT,0.670
src/inputs/sat/ii16c2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-1_6-yes1-2.cnf,DLCS,SAT,1.926
src/inputs/sat/uf50-019.cnf,DLCS,SAT,0.233
src/inputs/sat/ii32c3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-1_6-yes1-4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-3_4-yes1-4.cnf,DLCS,SAT,12.530
src/inputs/sat/ii32b3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par8-3-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16b2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32b2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-1.cnf,DLCS,SAT,8.765
src/inputs/sat/aim-100-3_4-yes1-2.cnf,DLCS,SAT,0.903
src/inputs/sat/ii32c4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-2_0-yes1-4.cnf,DLCS,SAT,1.592
src/inputs/sat/par8-1-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16b1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32b1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-1_6-yes1-4.cnf,DLCS,SAT,0.205
src/inputs/sat/ii8e2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-6_0-yes1-2.cnf,DLCS,SAT,0.206
src/inputs/sat/par16-5-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-012.cnf,DLCS,SAT,0.184
src/inputs/sat/ssa7552-160.cnf,DLCS,SAT,0.925
src/inputs/sat/aim-100-3_4-yes1-3.cnf,DLCS,SAT,1.908
src/inputs/sat/ii16a1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii32a1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-013.cnf,DLCS,SAT,0.272
src/inputs/sat/aim-50-6_0-yes1-3.cnf,DLCS,SAT,0.200
src/inputs/sat/ii8e1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-6_0-yes1-1.cnf,DLCS,SAT,0.225
src/inputs/sat/uf50-011.cnf,DLCS,SAT,0.228
src/inputs/sat/aim-200-2_0-yes1-4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii16a2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-010.cnf,DLCS,SAT,0.203
src/inputs/sat/par16-3-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-6_0-yes1-4.cnf,DLCS,SAT,0.246
src/inputs/sat/uf50-014.cnf,DLCS,SAT,0.248
src/inputs/sat/aim-100-3_4-yes1-1.cnf,DLCS,SAT,26.350
src/inputs/sat/uf50-015.cnf,DLCS,SAT,0.201
src/inputs/sat/ii8d1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-017.cnf,DLCS,SAT,0.225
src/inputs/sat/aim-200-3_4-yes1-4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ssa7552-159.cnf,DLCS,UNSAT,0.284
src/inputs/sat/ssa7552-158.cnf,DLCS,UNSAT,0.206
src/inputs/sat/uf50-016.cnf,DLCS,SAT,0.197
src/inputs/sat/ii8d2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par16-1-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ssa7552-038.cnf,DLCS,UNSAT,0.210
src/inputs/sat/aim-200-3_4-yes1-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-3_4-yes1-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii8c1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-3_4-yes1-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-01.cnf,DLCS,SAT,0.289
src/inputs/sat/ii8b4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/par16-4-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii8c2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-6_0-yes1-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-03.cnf,DLCS,SAT,0.296
src/inputs/sat/aim-50-3_4-yes1-4.cnf,DLCS,SAT,0.356
src/inputs/sat/aim-100-2_0-yes1-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-02.cnf,DLCS,SAT,0.253
src/inputs/sat/aim-200-6_0-yes1-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/ii8b3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-06.cnf,DLCS,UNSAT,0.216
src/inputs/sat/aim-100-1_6-yes1-2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-3_4-yes1-1.cnf,DLCS,SAT,0.496
src/inputs/sat/uf50-07.cnf,DLCS,SAT,0.279
src/inputs/sat/ii8b2.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-6_0-yes1-3.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-05.cnf,DLCS,SAT,0.215
src/inputs/sat/par16-2-c.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-50-3_4-yes1-2.cnf,DLCS,SAT,0.356
src/inputs/sat/aim-50-3_4-yes1-3.cnf,DLCS,SAT,0.446
src/inputs/sat/aim-100-2_0-yes1-1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/uf50-04.cnf,DLCS,SAT,0.266
src/inputs/sat/ii8b1.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-2_0-yes1-4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-200-6_0-yes1-4.cnf,DLCS,TIMEOUT,--
src/inputs/sat/aim-100-1_6-yes1-4.cnf,DLCS,TIMEOUT,--
