File,Heuristic,Result,Execution Time
src/inputs/sat/aim-200-6_0-yes1-4.cnf,arbitrary,SAT,0.271
src/inputs/sat/aim-50-2_0-yes1-2.cnf,arbitrary,SAT,0.119
src/inputs/sat/aim-200-3_4-yes1-2.cnf,arbitrary,SAT,0.565
src/inputs/sat/par16-5.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/ii8c1.cnf,arbitrary,SAT,0.377
src/inputs/sat/ii32d3.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/aim-200-1_6-yes1-1.cnf,arbitrary,SAT,0.237
src/inputs/sat/aim-100-1_6-yes1-1.cnf,arbitrary,SAT,0.105
src/inputs/sat/aim-200-2_0-yes1-4.cnf,arbitrary,SAT,0.304
src/inputs/sat/par16-3-c.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/ii32a1.cnf,arbitrary,SAT,4.296
src/inputs/sat/ii16a1.cnf,arbitrary,SAT,5.915
src/inputs/sat/aim-200-3_4-yes1-4.cnf,arbitrary,SAT,3.474
src/inputs/sat/aim-200-2_0-yes1-1.cnf,arbitrary,SAT,0.306
src/inputs/sat/par16-1.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/aim-50-6_0-yes1-3.cnf,arbitrary,SAT,0.115
src/inputs/sat/ii16c1.cnf,arbitrary,SAT,4.248
src/inputs/sat/ssa7552-038.cnf,arbitrary,SAT,0.408
src/inputs/sat/aim-200-6_0-yes1-2.cnf,arbitrary,SAT,0.340
src/inputs/sat/aim-200-6_0-yes1-1.cnf,arbitrary,SAT,0.730
src/inputs/sat/ii16b2.cnf,arbitrary,SAT,4.705
src/inputs/sat/uf50-011.cnf,arbitrary,SAT,0.115
src/inputs/sat/ii16e1.cnf,arbitrary,SAT,7.144
src/inputs/sat/ii8b3.cnf,arbitrary,SAT,1.227
src/inputs/sat/par8-1-c.cnf,arbitrary,SAT,0.105
src/inputs/sat/aim-50-2_0-yes1-1.cnf,arbitrary,SAT,0.169
src/inputs/sat/par8-5.cnf,arbitrary,SAT,0.225
src/inputs/sat/ii32c1.cnf,arbitrary,SAT,0.149
src/inputs/sat/uf50-014.cnf,arbitrary,SAT,0.118
src/inputs/sat/uf50-02.cnf,arbitrary,SAT,0.176
src/inputs/sat/ii8a4.cnf,arbitrary,SAT,0.240
src/inputs/sat/aim-200-3_4-yes1-3.cnf,arbitrary,SAT,0.566
src/inputs/sat/ii8d2.cnf,arbitrary,SAT,1.689
src/inputs/sat/uf50-01.cnf,arbitrary,SAT,0.145
src/inputs/sat/uf50-04.cnf,arbitrary,SAT,0.172
src/inputs/sat/ii8d1.cnf,arbitrary,SAT,0.458
src/inputs/sat/par8-5-c.cnf,arbitrary,SAT,0.170
src/inputs/sat/aim-100-6_0-yes1-2.cnf,arbitrary,SAT,0.172
src/inputs/sat/par16-3.cnf,arbitrary,TIMEOUT,--
src/inputs/sat/ii8b2.cnf,arbitrary,SAT,0.522
src/inputs/sat/ssa7552-158.cnf,arbitrary,SAT,0.579
src/inputs/test/sat/count4_2.cnf,arbitrary,SAT,0.128
src/inputs/test/sat/parity4.cnf,arbitrary,SAT,0.135
src/inputs/test/sat/xor.cnf,arbitrary,SAT,0.131
src/inputs/test/sat/tent4_4.cnf,arbitrary,SAT,0.136
src/inputs/test/sat/unit.cnf,arbitrary,SAT,0.155
src/inputs/test/sat/matching4_3.cnf,arbitrary,SAT,0.158
src/inputs/test/sat/count6_3.cnf,arbitrary,SAT,0.159
src/inputs/test/sat/hole5_5.cnf,arbitrary,SAT,0.139
src/inputs/test/sat/unique.cnf,arbitrary,SAT,0.124
src/inputs/test/sat/matching6_4.cnf,arbitrary,SAT,0.131
src/inputs/test/sat/count6_2.cnf,arbitrary,SAT,0.131
src/inputs/test/sat/hole3_3.cnf,arbitrary,SAT,0.142
src/inputs/test/sat/parity6.cnf,arbitrary,SAT,0.123
src/inputs/test/sat/kcolor.cnf,arbitrary,SAT,0.130
src/inputs/test/sat/rand6.cnf,arbitrary,SAT,0.124
src/inputs/test/unsat/hole5.cnf,arbitrary,UNSAT,0.108
src/inputs/test/unsat/tent2_2.cnf,arbitrary,UNSAT,0.138
src/inputs/test/unsat/rand3_2.cnf,arbitrary,UNSAT,0.175
src/inputs/test/unsat/op5.cnf,arbitrary,UNSAT,0.112
src/inputs/test/unsat/parity5.cnf,arbitrary,UNSAT,0.115
