File,Heuristic,Result,Execution Time
src/inputs/sat/ii8c1.cnf,vsids,SAT,0.403
src/inputs/sat/aim-200-1_6-yes1-1.cnf,vsids,SAT,0.159
src/inputs/sat/aim-100-1_6-yes1-1.cnf,vsids,SAT,0.129
src/inputs/sat/aim-200-2_0-yes1-4.cnf,vsids,SAT,0.293
src/inputs/sat/ii16e1.cnf,vsids,SAT,9.776
src/inputs/sat/aim-200-3_4-yes1-4.cnf,vsids,SAT,0.671
src/inputs/sat/par16-3-c.cnf,vsids,TIMEOUT,--
src/inputs/sat/ii16c1.cnf,vsids,SAT,5.250
src/inputs/sat/aim-200-2_0-yes1-1.cnf,vsids,SAT,0.283
src/inputs/sat/aim-50-6_0-yes1-3.cnf,vsids,SAT,0.101
src/inputs/sat/ii16b2.cnf,vsids,SAT,5.588
src/inputs/sat/par16-1.cnf,vsids,TIMEOUT,--
src/inputs/sat/ssa7552-038.cnf,vsids,SAT,0.406
src/inputs/sat/aim-200-6_0-yes1-2.cnf,vsids,SAT,0.444
src/inputs/sat/aim-200-6_0-yes1-1.cnf,vsids,SAT,0.246
src/inputs/sat/ii8b3.cnf,vsids,SAT,1.401
src/inputs/sat/uf50-011.cnf,vsids,SAT,0.120
src/inputs/sat/ii8d2.cnf,vsids,SAT,1.107
src/inputs/sat/par8-1-c.cnf,vsids,SAT,0.115
src/inputs/sat/par8-5.cnf,vsids,SAT,0.130
src/inputs/sat/aim-50-2_0-yes1-1.cnf,vsids,SAT,0.111
src/inputs/sat/ii32c1.cnf,vsids,SAT,0.134
src/inputs/sat/uf50-014.cnf,vsids,SAT,0.113
src/inputs/sat/aim-200-3_4-yes1-3.cnf,vsids,SAT,0.394
src/inputs/sat/uf50-02.cnf,vsids,SAT,0.148
src/inputs/sat/ii8a4.cnf,vsids,SAT,0.424
src/inputs/sat/ii32b3.cnf,vsids,TIMEOUT,--
src/inputs/sat/uf50-01.cnf,vsids,SAT,0.111
src/inputs/sat/ii8d1.cnf,vsids,SAT,0.551
src/inputs/sat/uf50-04.cnf,vsids,SAT,0.102
src/inputs/sat/par8-5-c.cnf,vsids,SAT,0.129
src/inputs/sat/aim-100-6_0-yes1-2.cnf,vsids,SAT,0.125
src/inputs/sat/ssa7552-158.cnf,vsids,SAT,0.319
src/inputs/sat/ii8b2.cnf,vsids,SAT,0.407
src/inputs/test/sat/count4_2.cnf,vsids,SAT,0.97
src/inputs/test/sat/parity4.cnf,vsids,SAT,0.115
src/inputs/test/sat/xor.cnf,vsids,SAT,0.99
src/inputs/test/sat/tent4_4.cnf,vsids,SAT,0.96
src/inputs/test/sat/unit.cnf,vsids,SAT,0.124
src/inputs/test/sat/matching4_3.cnf,vsids,SAT,0.109
src/inputs/test/sat/count6_3.cnf,vsids,SAT,0.112
src/inputs/sat/par16-3.cnf,vsids,TIMEOUT,--
src/inputs/test/sat/hole5_5.cnf,vsids,SAT,0.117
src/inputs/test/sat/unique.cnf,vsids,SAT,0.115
src/inputs/test/sat/count6_2.cnf,vsids,SAT,0.144
src/inputs/test/sat/matching6_4.cnf,vsids,SAT,0.184
src/inputs/test/sat/hole3_3.cnf,vsids,SAT,0.140
src/inputs/test/sat/parity6.cnf,vsids,SAT,0.141
src/inputs/test/sat/kcolor.cnf,vsids,SAT,0.118
src/inputs/test/sat/rand6.cnf,vsids,SAT,0.142
src/inputs/test/unsat/hole5.cnf,vsids,UNSAT,0.98
src/inputs/test/unsat/tent2_2.cnf,vsids,UNSAT,0.110
src/inputs/test/unsat/rand3_2.cnf,vsids,UNSAT,0.130
src/inputs/test/unsat/op5.cnf,vsids,UNSAT,0.104
src/inputs/test/unsat/subset6.cnf,vsids,UNSAT,0.235
src/inputs/test/unsat/parity5.cnf,vsids,UNSAT,0.141
src/inputs/test/unsat/count7_2.cnf,vsids,UNSAT,0.127
src/inputs/sat/ii16b1.cnf,vsids,SAT,52.467
src/inputs/test/unsat/tree5.cnf,vsids,UNSAT,0.137
src/inputs/test/unsat/nop.cnf,vsids,UNSAT,0.164
src/inputs/test/unsat/nop2.cnf,vsids,UNSAT,0.103
src/inputs/test/unsat/stone_pyramid4_2.cnf,vsids,UNSAT,0.250
src/inputs/test/unsat/hole2.cnf,vsids,UNSAT,0.96
src/inputs/test/unsat/op7.cnf,vsids,UNSAT,0.162
src/inputs/test/unsat/rand3.cnf,vsids,UNSAT,0.98
src/inputs/test/unsat/tseitin.cnf,vsids,UNSAT,0.124
src/inputs/unsat/aim-200-1_6-no-4.cnf,vsids,UNSAT,0.219
src/inputs/unsat/aim-100-2_0-no-4.cnf,vsids,UNSAT,0.123
src/inputs/unsat/aim-200-1_6-no-3.cnf,vsids,UNSAT,0.178
src/inputs/unsat/aim-50-1_6-no-1.cnf,vsids,UNSAT,0.99
src/inputs/unsat/aim-50-2_0-no-4.cnf,vsids,UNSAT,0.116
src/inputs/unsat/aim-50-2_0-no-1.cnf,vsids,UNSAT,0.109
src/inputs/unsat/ssa2670-130.cnf,vsids,UNSAT,2.301
src/inputs/unsat/ssa0432-003.cnf,vsids,UNSAT,0.227
src/inputs/unsat/pret60_25.cnf,vsids,UNSAT,0.260
src/inputs/unsat/aim-50-2_0-no-3.cnf,vsids,UNSAT,0.104
src/inputs/unsat/aim-200-1_6-no-1.cnf,vsids,UNSAT,0.164
src/inputs/unsat/aim-100-2_0-no-2.cnf,vsids,UNSAT,0.127
src/inputs/unsat/pret60_40.cnf,vsids,UNSAT,1.264
src/inputs/unsat/aim-50-2_0-no-2.cnf,vsids,UNSAT,0.106
src/inputs/sat/par16-5-c.cnf,vsids,TIMEOUT,--
src/inputs/unsat/aim-100-2_0-no-1.cnf,vsids,UNSAT,0.145
src/inputs/unsat/aim-200-2_0-no-1.cnf,vsids,UNSAT,0.149
src/inputs/unsat/pret60_60.cnf,vsids,UNSAT,6.221
src/inputs/sat/par16-4-c.cnf,vsids,TIMEOUT,--
src/inputs/unsat/pret60_75.cnf,vsids,UNSAT,5.178
src/inputs/unsat/aim-100-1_6-no-1.cnf,vsids,UNSAT,0.111
src/inputs/unsat/pret150_60.cnf,vsids,UNSAT,25.293
src/inputs/unsat/aim-200-2_0-no-4.cnf,vsids,UNSAT,0.185
src/inputs/unsat/aim-100-2_0-no-3.cnf,vsids,UNSAT,0.121
src/inputs/unsat/aim-100-1_6-no-2.cnf,vsids,UNSAT,0.114
src/inputs/unsat/aim-200-2_0-no-2.cnf,vsids,UNSAT,0.152
src/inputs/unsat/aim-100-1_6-no-4.cnf,vsids,UNSAT,0.116
src/inputs/unsat/hole6.cnf,vsids,UNSAT,0.698
src/inputs/unsat/pret150_40.cnf,vsids,UNSAT,5.654
src/inputs/unsat/aim-50-1_6-no-3.cnf,vsids,UNSAT,0.102
src/inputs/unsat/ssa2670-141.cnf,vsids,UNSAT,11.327
src/inputs/unsat/aim-50-1_6-no-2.cnf,vsids,UNSAT,0.98
src/inputs/unsat/pret150_25.cnf,vsids,UNSAT,12.47
src/inputs/unsat/aim-200-1_6-no-2.cnf,vsids,UNSAT,0.191
src/inputs/unsat/aim-50-1_6-no-4.cnf,vsids,UNSAT,0.105
src/inputs/unsat/aim-100-1_6-no-3.cnf,vsids,UNSAT,0.122
src/inputs/unsat/ssa6288-047.cnf,vsids,UNSAT,0.243
src/inputs/unsat/aim-200-2_0-no-3.cnf,vsids,UNSAT,0.121
src/inputs/sat/par16-2.cnf,vsids,TIMEOUT,--
src/inputs/sat/ii32c4.cnf,vsids,TIMEOUT,--
src/inputs/unsat/hole7.cnf,vsids,UNSAT,10.182
src/inputs/sat/par16-4.cnf,vsids,TIMEOUT,--
src/inputs/unsat/pret150_75.cnf,vsids,TIMEOUT,--
src/inputs/unsat/hole8.cnf,vsids,TIMEOUT,--
src/inputs/unsat/hole9.cnf,vsids,TIMEOUT,--
